,elapsed_time,DELM,preDELM,dDELM,1ifwin
0,00:00:00,-9.3330959339265,,,1
1,00:00:25,-10.525357488671881,-9.3330959339265,-1.1922615547453805,0
2,00:00:49,-11.53388549055357,-10.525357488671881,-1.0085280018816896,0
3,00:01:28,-12.355633634345958,-11.53388549055357,-0.8217481437923873,0
4,00:02:03,-14.287567202890394,-12.355633634345958,-1.9319335685444354,0
5,00:03:30,-16.07622776974915,-14.287567202890394,-1.7886605668587556,0
6,00:03:57,-14.493986207947431,-16.07622776974915,1.5822415618017178,1
7,00:04:15,-13.746346519994159,-14.493986207947431,0.7476396879532725,1
8,00:04:41,-12.917894859795798,-13.746346519994159,0.8284516601983611,1
9,00:05:20,-10.989136641127878,-12.917894859795798,1.9287582186679195,1
10,00:05:51,-11.396481107786704,-10.989136641127878,-0.4073444666588255,0
11,00:06:22,-10.1138338068341,-11.396481107786704,1.282647300952604,1
12,00:07:01,-8.423424900173705,-10.1138338068341,1.6904089066603945,1
13,00:07:39,-10.003471158357092,-8.423424900173705,-1.580046258183387,0
14,00:08:00,-8.528146763045633,-10.003471158357092,1.4753243953114588,1
15,00:08:35,-7.841362067447999,-8.528146763045633,0.686784695597634,1
16,00:10:11,-9.362043003588186,-7.841362067447999,-1.5206809361401863,0
17,00:10:46,-7.745813437552669,-9.362043003588186,1.6162295660355168,1
18,00:11:07,-5.989570903545064,-7.745813437552669,1.7562425340076047,1
19,00:11:32,-6.310343964033518,-5.989570903545064,-0.3207730604884542,0
20,00:11:59,-4.786042737015604,-6.310343964033518,1.5243012270179142,1
21,00:12:29,-3.9898319565067633,-4.786042737015604,0.796210780508841,1
22,00:13:18,-3.2113763761233685,-3.9898319565067633,0.7784555803833948,1
23,00:13:38,-1.2205361471845606,-3.2113763761233685,1.9908402289388079,1
24,00:14:19,-2.9277532078298254,-1.2205361471845606,-1.7072170606452648,0
25,00:14:55,-4.73107716408056,-2.9277532078298254,-1.8033239562507344,0
26,00:15:19,-6.643712837764358,-4.73107716408056,-1.9126356736837984,0
27,00:15:40,-8.538835868851425,-6.643712837764358,-1.895123031087067,0
28,00:17:18,-10.32941732637622,-8.538835868851425,-1.7905814575247945,0
29,00:17:43,-12.147402288546434,-10.32941732637622,-1.8179849621702147,0
30,00:18:14,-11.934616605062176,-12.147402288546434,0.21278568348425786,1
31,00:18:55,-13.578587360481833,-11.934616605062176,-1.643970755419657,0
32,00:19:44,-11.963494648105808,-13.578587360481833,1.6150927123760255,1
33,00:20:16,-10.186239922322752,-11.963494648105808,1.777254725783056,1
34,00:20:44,-9.342029118292801,-10.186239922322752,0.8442108040299505,1
35,00:21:23,-7.146933528500963,-9.342029118292801,2.1950955897918387,1
36,00:21:53,-8.737760295524367,-7.146933528500963,-1.5908267670234046,0
37,00:22:16,-10.534537542770437,-8.737760295524367,-1.7967772472460695,0
38,00:22:38,-8.856970801620252,-10.534537542770437,1.6775667411501853,1
39,00:23:21,-10.47774778229374,-8.856970801620252,-1.6207769806734884,0
40,00:23:40,-9.221012904407505,-10.47774778229374,1.2567348778862346,1
41,00:24:25,-10.833518294661925,-9.221012904407505,-1.6125053902544195,0
42,00:26:00,-9.209134743758321,-10.833518294661925,1.6243835509036035,1
43,00:26:25,-7.38985563442436,-9.209134743758321,1.8192791093339613,1
44,00:26:43,-8.99168440074213,-7.38985563442436,-1.6018287663177704,0
45,00:27:21,-10.6774674890639,-8.99168440074213,-1.6857830883217702,0
46,00:28:02,-9.091501751481086,-10.6774674890639,1.5859657375828142,1
47,00:28:37,-10.648914821377987,-9.091501751481086,-1.557413069896901,0
48,00:29:08,-11.122284643793602,-10.648914821377987,-0.47336982241561465,0
49,00:29:35,-9.586066054276179,-11.122284643793602,1.5362185895174232,1
50,00:30:03,-11.025951976891724,-9.586066054276179,-1.4398859226155452,0
51,00:30:38,-10.501511583305147,-11.025951976891724,0.5244403935865769,1
52,00:31:14,-9.735251016446393,-10.501511583305147,0.7662605668587545,1
53,00:31:41,-8.893039506783136,-9.735251016446393,0.8422115096632563,1
54,00:32:25,-10.420672891078874,-8.893039506783136,-1.5276333842957381,0
55,00:32:44,-12.250654105552197,-10.420672891078874,-1.8299812144733227,0
56,00:33:01,-14.109152023933945,-12.250654105552197,-1.8584979183817474,0
57,00:33:18,-13.597936374555292,-14.109152023933945,0.5112156493786522,1
58,00:33:49,-15.04845971925716,-13.597936374555292,-1.4505233447018675,0
59,00:35:16,-13.435875925302087,-15.04845971925716,1.6125837939550731,1
60,00:35:49,-11.618517706634167,-13.435875925302087,1.8173582186679198,1
61,00:36:13,-13.126693252519932,-11.618517706634167,-1.5081755458857646,0
62,00:37:38,-11.526693252519932,-13.126693252519932,1.5999999999999996,1
63,00:37:55,-9.69161579750406,-11.526693252519932,1.8350774550158722,1
64,00:40:13,-8.88924708842099,-9.69161579750406,0.8023687090830691,1
65,00:40:43,-10.406531184230312,-8.88924708842099,-1.5172840958093214,0
66,00:41:06,-10.179372142323535,-10.406531184230312,0.22715904190677705,1
67,00:41:43,-10.741171899272064,-10.179372142323535,-0.5617997569485293,0
68,00:42:17,-12.521719580482616,-10.741171899272064,-1.7805476812105514,0
69,00:42:36,-12.087457163296524,-12.521719580482616,0.43426241718609226,1
70,00:43:00,-10.388110234761498,-12.087457163296524,1.6993469285350251,1
71,00:43:55,-8.754723061606928,-10.388110234761498,1.6333871731545706,1
72,00:45:25,-6.810009689855783,-8.754723061606928,1.9447133717511447,1
73,00:45:42,-4.8744460691728895,-6.810009689855783,1.9355636206828937,1
74,00:45:58,-5.277699822750057,-4.8744460691728895,-0.4032537535771672,0
75,00:46:17,-4.7882274796554665,-5.277699822750057,0.4894723430945902,1
76,00:46:50,-3.2570035665267723,-4.7882274796554665,1.5312239131286942,1
77,00:47:25,-2.308215946471104,-3.2570035665267723,0.9487876200556684,1
78,00:48:02,-2.766601222256119,-2.308215946471104,-0.4583852757850151,0
79,00:48:43,-1.3727382719248613,-2.766601222256119,1.3938629503312576,1
80,00:49:21,-2.99641618952257,-1.3727382719248613,-1.6236779175977087,0
81,00:49:41,-4.809658213906117,-2.99641618952257,-1.8132420243835465,0
82,00:49:58,-6.681680770650792,-4.809658213906117,-1.8720225567446755,0
83,00:51:29,-6.028070280235641,-6.681680770650792,0.6536104904151507,1
84,00:52:07,-4.182447527481715,-6.028070280235641,1.8456227527539264,1
85,00:52:29,-3.3613266132945654,-4.182447527481715,0.8211209141871496,1
86,00:52:58,-3.8680732517358996,-3.3613266132945654,-0.5067466384413342,0
87,00:53:23,-2.449264203948844,-3.8680732517358996,1.4188090477870556,1
88,00:53:55,-4.0227245512772365,-2.449264203948844,-1.5734603473283926,0
89,00:54:11,-3.6148057775111146,-4.0227245512772365,0.40791877376612184,1
90,00:54:33,-1.9145180045682295,-3.6148057775111146,1.7002877729428851,1
91,00:55:02,-2.370786380435571,-1.9145180045682295,-0.45626837586734137,0
92,00:55:38,-1.9632204233223955,-2.370786380435571,0.40756595711317534,1
93,00:56:06,-1.0832098074613263,-1.9632204233223955,0.8800106158610692,1
94,00:57:47,-0.26103044331534164,-1.0832098074613263,0.8221793641459847,1
95,00:58:14,-1.7354923979195984,-0.26103044331534164,-1.4744619546042568,0
96,00:58:49,-0.14717454931714435,-1.7354923979195984,1.588317848602454,1
97,00:59:07,1.6530916626080572,-0.14717454931714435,1.8002662119252015,1
98,00:59:24,3.5571421310701705,1.6530916626080572,1.9040504684621133,1
99,01:00:12,3.0100430679943972,3.5571421310701705,-0.5470990630757733,0
100,01:00:40,4.575100498705126,3.0100430679943972,1.5650574307107288,1
